id,company_name,product_name,composition,highest_similarity_ids
931,SHISEIDO,キャビア スティック アイカラー N M01 PEACH,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
932,SHISEIDO,キャビア スティック アイカラー N M02 DUNE,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
933,SHISEIDO,キャビア スティック アイカラー N M03 AU NATUREL,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
934,SHISEIDO,キャビア スティック アイカラー N M04 SEPIA,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
935,SHISEIDO,キャビア スティック アイカラー N M05 BRICK,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
936,SHISEIDO,キャビア スティック アイカラー N M06 CARAMEL,"ジメチコン,トリメチルシロキシケイ酸,リン酸２Ｃａ,ラウロイルリシン,マイカ,シリカ,ポリエチレン,合成ワックス,（ステアロキシメチコン／ジメチコン）コポリマー,カプリリルメチコン,ジステアルジモニウムヘクトライト,カルナウバロウ,炭酸プロピレン,ポリシリコーン－１１,トリ（カプリル酸／カプリン酸）グリセリル,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,マルトデキストリン,ポリヒドロキシステアリン酸,ヒマシ油,ヒアルロン酸Ｎａ,水添ヒマシ油,ヨーロッパキイチゴ葉エキス,酸化チタン,酸化鉄,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1017, 1016, 1015"
937,SHISEIDO,ラインマニア PK777,"シクロペンタシロキサン,トリメチルシロキシケイ酸,脂肪酸（Ｃ１８－３６）グリコール,ポリエチレン,ホウケイ酸（Ｃａ／Ａｌ）,（アクリレーツ／アクリル酸ステアリル／メタクリル酸ジメチコン）コポリマー,リンゴ酸ジイソステアリル,（ステアロキシメチコン／ジメチコン）コポリマー,マカデミア種子油,トコフェロール,酸化スズ,水酸化Ａｌ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1236, 1235, 59"
938,SHISEIDO,ラインマニア BR666,"シクロペンタシロキサン,トリメチルシロキシケイ酸,脂肪酸（Ｃ１８－３６）グリコール,ポリエチレン,ホウケイ酸（Ｃａ／Ａｌ）,（アクリレーツ／アクリル酸ステアリル／メタクリル酸ジメチコン）コポリマー,リンゴ酸ジイソステアリル,（ステアロキシメチコン／ジメチコン）コポリマー,マカデミア種子油,トコフェロール,酸化スズ,水酸化Ａｌ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1236, 1235, 59"
939,SHISEIDO,ラインマニア BK999,"シクロペンタシロキサン,トリメチルシロキシケイ酸,脂肪酸（Ｃ１８－３６）グリコール,ポリエチレン,ホウケイ酸（Ｃａ／Ａｌ）,（アクリレーツ／アクリル酸ステアリル／メタクリル酸ジメチコン）コポリマー,リンゴ酸ジイソステアリル,（ステアロキシメチコン／ジメチコン）コポリマー,マカデミア種子油,トコフェロール,酸化スズ,水酸化Ａｌ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1236, 1235, 59"
954,SHISEIDO,ジェルリキッドライナー 74,"水,ＢＧ,アクリレーツコポリマー,（アクリレーツ／オクチルアクリルアミド）コポリマー,結晶セルロース,ポリアスパラギン酸Ｎａ,キサンタンガム,カミツレ花エキス,サトザクラ花エキス,チャ葉エキス,エタノール,ＡＭＰ,デキストリン,クエン酸,エチルヘキシルグリセリン,ベヘネス－３０,ＥＤＴＡ－２Ｎａ,トコフェロール,リンゴ酸,アスコルビン酸,フェノキシエタノール,デヒドロ酢酸Ｎａ,メチルパラベン,エチルパラベン,酸化鉄,カーボンブラック,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","565, 564, 277"
955,SHISEIDO,ジェルリキッドライナー 77,"水,ＢＧ,アクリレーツコポリマー,（アクリレーツ／オクチルアクリルアミド）コポリマー,結晶セルロース,ポリアスパラギン酸Ｎａ,キサンタンガム,カミツレ花エキス,サトザクラ花エキス,チャ葉エキス,エタノール,ＡＭＰ,デキストリン,クエン酸,エチルヘキシルグリセリン,ベヘネス－３０,ＥＤＴＡ－２Ｎａ,トコフェロール,リンゴ酸,アスコルビン酸,フェノキシエタノール,デヒドロ酢酸Ｎａ,メチルパラベン,エチルパラベン,酸化鉄,カーボンブラック,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","565, 564, 277"
1011,SHISEIDO,キャビア アイライナー ペンシル BK1 TUXEDO,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1012,SHISEIDO,キャビア アイライナー ペンシル BR1 ESPRESSO BROWN,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1013,SHISEIDO,キャビア アイライナー ペンシル BR2 BRONZE,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1014,SHISEIDO,キャビア アイライナー ペンシル BR3 COCOA,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1015,SHISEIDO,キャビア アイライナー ペンシル GY1 SMOKE,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1016,SHISEIDO,キャビア アイライナー ペンシル BL1 BLEU MARINE,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1017,SHISEIDO,キャビア アイライナー ペンシル PL1 DARK PLUM,"ジメチコン,合成ワックス,トリメチルシロキシケイ酸,ポリブテン,マイカ,ベヘン酸セテアリル,合成ミツロウ,軽石,ジステアルジモニウムヘクトライト,イソノナン酸イソノニル,（ジイソステアリン酸／ポリヒドロキシステアリン酸／セバシン酸）ポリグリセリル－４,テトラ（ジ－ｔ－ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸エチルヘキシル,トリ（カプリル酸／カプリン酸）グリセリル,炭酸プロピレン,セラミドＮＰ,パンテノール,酢酸トコフェロール,アッケシソウエキス,トリヒドロキシステアリン,合成フルオロフロゴパイト,ヒアルロン酸Ｎａ,シリカ,アルミナ,酸化スズ,酸化鉄,コンジョウ,マンガンバイオレット,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","936, 935, 934"
1066,SHISEIDO,ロングウェアクリームアイペンシル 01,"イソドデカン,合成ワックス,ポリメチルシルセスキオキサン,水添ポリイソブテン,水添ポリジシクロペンタジエン,ヒドロキシステアリン酸,アルキル（C30-45)ジメチルシリルポリプロピルシルセスキオキサン,ポリブテン,（エチレン/プロピレン）コポリマー,ステアリン酸,テトラ（ジ-t-ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸,ステアリン酸イソセチル,（＋/－）,マイカ,酸化鉄,酸化チタン,グンジョウ,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","57, 56, 936"
1067,SHISEIDO,ロングウェアクリームアイペンシル 02,"イソドデカン,合成ワックス,ポリメチルシルセスキオキサン,水添ポリイソブテン,水添ポリジシクロペンタジエン,ヒドロキシステアリン酸,アルキル（C30-45)ジメチルシリルポリプロピルシルセスキオキサン,ポリブテン,（エチレン/プロピレン）コポリマー,ステアリン酸,テトラ（ジ-t-ブチルヒドロキシヒドロケイヒ酸）ペンタエリスリチル,パルミチン酸,ステアリン酸イソセチル,（＋/－）,マイカ,酸化鉄,酸化チタン,グンジョウ,カルミン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","57, 56, 936"
1160,SHISEIDO,アイラインペンシル パールブラック,"トリオクタノイン,ベヘン酸,モクロウ,水添ヒマシ油,酢酸ステアリン酸スクロース,タルク,水添パーム油,パーム核油,パーム油,マカデミアナッツ油,トコフェロール,クエン酸,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1163, 1162, 117"
1162,SHISEIDO,アイライナーペンシル ブラウン669,"ベヘン酸,トリエチルヘキサノイン,モクロウ,酢酸ステアリン酸スクロース,水添ヒマシ油,水添パーム油,パーム核油,パーム油,セスキイソステアリン酸ソルビタン,マカデミアナッツ油,トコフェロール,タルク,水酸化Ａｌ,クエン酸,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1160, 117, 116"
1163,SHISEIDO,アイライナーペンシル ブラック999,"ベヘン酸,トリエチルヘキサノイン,モクロウ,酢酸ステアリン酸スクロース,水添ヒマシ油,水添パーム油,パーム核油,パーム油,セスキイソステアリン酸ソルビタン,マカデミアナッツ油,トコフェロール,タルク,水酸化Ａｌ,クエン酸,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1160, 117, 116"
1220,SHISEIDO,くり出しアイライナー ブラウン669,"トリエチルヘキサノイン,メタクリル酸メチルクロスポリマー,ポリエチレン,キャンデリラロウ,酢酸ステアリン酸スクロース,マイクロクリスタリンワックス,カルナウバロウ,セスキイソステアリン酸ソルビタン,マカデミアナッツ油,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,水酸化Ａｌ,トコフェロール,ＢＨＴ,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","117, 116, 115"
1221,SHISEIDO,くり出しアイライナー ブラック999,"トリエチルヘキサノイン,メタクリル酸メチルクロスポリマー,ポリエチレン,キャンデリラロウ,酢酸ステアリン酸スクロース,マイクロクリスタリンワックス,カルナウバロウ,セスキイソステアリン酸ソルビタン,マカデミアナッツ油,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,水酸化Ａｌ,トコフェロール,ＢＨＴ,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","117, 116, 115"
1235,SHISEIDO,スナイプジェルライナー BR770,"トリメチルシロキシケイ酸,メチルトリメチコン,シクロペンタシロキサン,脂肪酸（Ｃ１８－３６）グリコール,ポリエチレン,メタクリル酸メチルクロスポリマー,（アクリレーツ／アクリル酸ステアリル／メタクリル酸ジメチコン）コポリマー,リンゴ酸ジイソステアリル,（ステアロキシメチコン／ジメチコン）コポリマー,セレシン,マカデミア種子油,マイクロクリスタリンワックス,トコフェロール,酸化スズ,水酸化Ａｌ,酸化鉄,マイカ,合成金雲母,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","939, 938, 937"
1236,SHISEIDO,スナイプジェルライナー RD550,"トリメチルシロキシケイ酸,メチルトリメチコン,シクロペンタシロキサン,脂肪酸（Ｃ１８－３６）グリコール,ポリエチレン,メタクリル酸メチルクロスポリマー,（アクリレーツ／アクリル酸ステアリル／メタクリル酸ジメチコン）コポリマー,リンゴ酸ジイソステアリル,（ステアロキシメチコン／ジメチコン）コポリマー,セレシン,マカデミア種子油,マイクロクリスタリンワックス,トコフェロール,酸化スズ,水酸化Ａｌ,酸化鉄,マイカ,合成金雲母,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","939, 938, 937"
542,SHISEIDO,シークレットシェーディングライナー,"水,ＢＧ,アクリル酸アルキルコポリマーアンモニウム,１，２－ヘキサンジオール,アセチルヒアルロン酸Ｎａ,ベヘネス－３０,グリセリン,アクリレーツコポリマーアンモニウム,ベントナイト,ＡＭＰ,シメチコン,ポリグリセリル－３ジシロキサンジメチコン,ラウリン酸ソルビタン,パルミチン酸ソルビタン,水添パーム油脂肪酸グリセリズ,トリオレイン酸ソルビタン,パルミチン酸スクロース,トコフェロール,フェノキシエタノール,メチルパラベン,エチルパラベン,酸化鉄,カーボンブラック,（チタン／酸化チタン）焼結物,赤２２６商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","788, 955, 954"
